,conc_label_wx,conc_label_utf,conc_in_eng,mrs_conc
25156,lAMgala_4,लांगल_4,phallus_17,_phallus/NN_u_unknown
25157,lAfgala_4,लाङ्गल_4,phallus_18,_phallus/NN_u_unknown
25158,mURkara_2,मूष्कर_2,phallus_19,_phallus/NN_u_unknown
25159,Seva_6,शेव_6,phallus_20,_phallus/NN_u_unknown
25160,BunnAsa_2,भुन्नास_2,phallus_21,_phallus/NN_u_unknown
25161,AlawalOdZA_2,आलतलौड़ा_2,phallus_22,_phallus/NN_u_unknown
25162,daMdI_9,डंडी_9,phallus_23,_phallus/NN_u_unknown
25163,nasa_7,नस_7,phallus_24,_phallus/NN_u_unknown
25164,seksa_1,सेक्स_1,sex_1,_sex_n_1
25165,wallIna_1,तल्लीन_1,absorbed_5,_absorb_v_1
25166,dUbA+huA_1,डूबा+हुआ_1,absorbed_6,_absorb_v_1
25167,dUbA_1,डूबा_1,absorbed_7,_absorb_v_1
25168,maSagUla_1,मशगूल_1,absorbed_8,_absorb_v_1
25169,maSagZUla_2,मशग़ूल_2,absorbed_9,_absorb_v_1
25170,rawa_4,रत_4,absorbed_10,_absorb_v_1
25171,wanmaya_2,तन्मय_2,absorbed_11,_absorb_v_1
25172,cUra_7,चूर_7,absorbed_12,_absorb_v_1
25173,xawwaciwwa_5,दत्तचित्त_5,absorbed_13,_absorb_v_1
25174,viBora_3,विभोर_3,absorbed_14,_absorb_v_1
25175,anurawa_1,अनुरत_1,absorbed_15,_absorb_v_1
25176,maswa_4,मस्त_4,absorbed_16,_absorb_v_1
25177,anurakwa_2,अनुरक्त_2,absorbed_17,_absorb_v_1
25178,anusaMrakwa_1,अनुसंरक्त_1,absorbed_18,_absorb_v_1
25179,aBiniviRta_2,अभिनिविष्ट_2,absorbed_19,_absorb_v_1
25180,sannaxXa_3,सन्नद्ध_3,absorbed_20,_absorb_v_1
25181,avagAhiwa_1,अवगाहित_1,absorbed_21,_absorb_v_1
25182,pravaNa_10,प्रवण_10,absorbed_22,_absorb_v_1
25183,aMwarlIna_1,अंतर्लीन_1,absorbed_23,_absorb_v_1
25184,anwarlIna_1,अन्तर्लीन_1,absorbed_24,_absorb_v_1
25185,waxAkAra_1,तदाकार_1,absorbed_25,_absorb_v_1
25186,wallIna_2,तल्लीन_2,engrossed_5,_engrossed_a_in
25187,magana_2,मगन_2,engrossed_6,_engrossed_a_in
25188,dUbA+huA_2,डूबा+हुआ_2,engrossed_7,_engrossed_a_in
25189,dUbA_2,डूबा_2,engrossed_8,_engrossed_a_in
25190,maSagUla_2,मशगूल_2,engrossed_9,_engrossed_a_in
25191,maSagZUla_3,मशग़ूल_3,engrossed_10,_engrossed_a_in
25192,rawa_5,रत_5,engrossed_11,_engrossed_a_in
25193,cUra_8,चूर_8,engrossed_12,_engrossed_a_in
25194,xawwaciwwa_6,दत्तचित्त_6,engrossed_13,_engrossed_a_in
25195,viBora_4,विभोर_4,engrossed_14,_engrossed_a_in
25196,anurawa_2,अनुरत_2,engrossed_15,_engrossed_a_in
25197,maswa_5,मस्त_5,engrossed_16,_engrossed_a_in
25198,anurakwa_3,अनुरक्त_3,engrossed_17,_engrossed_a_in
25199,anusaMrakwa_2,अनुसंरक्त_2,engrossed_18,_engrossed_a_in
25200,aBiniviRta_3,अभिनिविष्ट_3,engrossed_19,_engrossed_a_in
25201,sannaxXa_4,सन्नद्ध_4,engrossed_20,_engrossed_a_in
25202,avagAhiwa_2,अवगाहित_2,engrossed_21,_engrossed_a_in
25203,pravaNa_11,प्रवण_11,engrossed_22,_engrossed_a_in
25204,saMsakwa_13,संसक्त_13,engrossed_23,_engrossed_a_in
25205,aMwarlIna_2,अंतर्लीन_2,engrossed_24,_engrossed_a_in
25206,anwarlIna_2,अन्तर्लीन_2,engrossed_25,_engrossed_a_in
25207,waxAkAra_2,तदाकार_2,engrossed_26,_engrossed_a_in
25208,sana_20,सन_20,linen_2,_linen_n_1
25209,sana+kA+kapadZA_1,सन+का+कपड़ा_1,linen_3,_linen_n_1
25210,gale+lagA_1,गले+लगा_1,hug_3,_hug_v_1
25211,AliMgana+kara_2,आलिंगन+कर_2,hug_4,_hug_v_1
25212,Alifgana+kara_1,आलिङ्गन+कर_1,hug_5,_hug_v_1
25213,cipatA_2,चिपटा_2,hug_6,_hug_v_1
25214,cipakA_6,चिपका_6,hug_7,_hug_v_1
25215,azkavAra_4,अँकवार_4,hug_8,_hug_v_1
25216,gale+mila_1,गले+मिल_1,hug_9,_hug_v_1
25217,azkora_8,अँकोर_8,hug_10,_hug_v_1
25218,aMkavAra_1,अंकवार_1,hug_11,_hug_v_1
25219,aMkora_6,अंकोर_6,hug_12,_hug_v_1
25220,aMga+lagA_2,अंग+लगा_2,hug_13,_hug_v_1
25221,arasanA-parasa_1,अरसना-परस_1,hug_14,_hug_v_1
25222,AliMga_1,आलिंग_1,hug_15,_hug_v_1
25223,Alifga_1,आलिङ्ग_1,hug_16,_hug_v_1
25224,libi_1,लिबि_1,script_1,_script_n_1
25225,uxvAhaka_1,उद्वाहक_1,elevator_1,_elevator_n_1
25226,uxvahana_1,उद्वहन_1,elevator_2,_elevator_n_1
25227,uxvahana+yaMwra_1,उद्वहन+यंत्र_1,elevator_3,_elevator_n_1
25228,uxvAhaka_2,उद्वाहक_2,lift_2,_lift_n_1
25229,uxvahana_2,उद्वहन_2,lift_3,_lift_n_1
25230,uxvahana+yaMwra_2,उद्वहन+यंत्र_2,lift_4,_lift_n_1
25231,skI+liPZta_1,स्की+लिफ़्ट_1,lift_5,_lift_n_1
25232,skI+liPta_1,स्की+लिफ्ट_1,lift_6,_lift_n_1
25233,skI+to_1,स्की+टो_1,lift_7,_lift_n_1
25234,liPAPA_1,लिफाफा_1,envelope_9,_envelope_n_1
25235,iwAlavI+lIrA_1,इतालवी+लीरा_1,lira_1,_lire_n_1
25236,itAliyana+lIrA_1,इटालियन+लीरा_1,lira_2,_lire_n_1
25237,wurkI+lIrA_1,तुर्की+लीरा_1,lira_3,_lire_n_1
25238,tarkI+lIrA_1,टर्की+लीरा_1,lira_4,_lire_n_1
25239,tarkiSa+lIrA_1,टर्किश+लीरा_1,lira_5,_lire_n_1
25240,mAltAI+lIrA_1,माल्टाई+लीरा_1,lira_6,_lire_n_1
25241,anukramaNikA_4,अनुक्रमणिका_4,list_7,_list_n_of
25242,nirxeSikA_2,निर्देशिका_2,list_8,_list_n_of
25243,nirxeSa+sUcI_1,निर्देश+सूची_1,list_9,_list_n_of
25244,sUcikA_2,सूचिका_2,list_10,_list_n_of
25245,Pehariswa_1,फेहरिस्त_1,list_11,_list_n_of
25246,PihariSwa_1,फिहरिश्त_1,list_12,_list_n_of
25247,Pahariswa_1,फहरिस्त_1,list_13,_list_n_of
25248,lAlacI_3,लालची_3,avaricious_2,_avaricious/JJ_u_unknown
25249,lolupa_6,लोलुप_6,avaricious_3,_avaricious/JJ_u_unknown
25250,lipsu_4,लिप्सु_4,avaricious_4,_avaricious/JJ_u_unknown
25251,lalacOMhA_2,ललचौंहा_2,avaricious_5,_avaricious/JJ_u_unknown
25252,lilohI_2,लिलोही_2,avaricious_6,_avaricious/JJ_u_unknown
25253,kumuxa_3,कुमुद_3,avaricious_7,_avaricious/JJ_u_unknown
25254,lAlacI_4,लालची_4,covetous_4,_covetous_a_1
25255,lipsu_5,लिप्सु_5,covetous_5,_covetous_a_1
25256,lalacOMhA_3,ललचौंहा_3,covetous_6,_covetous_a_1
25257,lilohI_3,लिलोही_3,covetous_7,_covetous_a_1
25258,kumuxa_4,कुमुद_4,covetous_8,_covetous_a_1
25259,varvvata_1,वर्व्वट_1,cowpea_1,_cowpea/NN_u_unknown
25260,cavala_1,चवल_1,cowpea_2,_cowpea/NN_u_unknown
25261,barabatI_1,बरबटी_1,cowpea_3,_cowpea/NN_u_unknown
25262,JuNagA_1,झुणगा_1,cowpea_4,_cowpea/NN_u_unknown
25263,rOMgI_1,रौंगी_1,cowpea_5,_cowpea/NN_u_unknown
25264,cazvalA_1,चँवला_1,cowpea_6,_cowpea/NN_u_unknown
25265,caMvalA_1,चंवला_1,cowpea_7,_cowpea/NN_u_unknown
25266,nqpociwa_4,नृपोचित_4,cowpea_8,_cowpea/NN_u_unknown
25267,battA_14,बट्टा_14,muller_1,named
25268,SilApuwra_1,शिलापुत्र_1,muller_2,named
25269,xuniyA_3,दुनिया_3,public_8,_public_n_1
25270,xuniyAz_3,दुनियाँ_3,public_9,_public_n_1
25271,saMsAra_4,संसार_4,public_10,_public_n_1
25272,viSva_8,विश्व_8,public_11,_public_n_1
25273,jagawa_3,जगत_3,public_12,_public_n_1
25274,jagaw_3,जगत्_3,public_13,_public_n_1
25275,jaga_8,जग_8,public_14,_public_n_1
25276,jahAz_2,जहाँ_2,public_15,_public_n_1
25277,jahAM_2,जहां_2,public_16,_public_n_1
25278,jahAna_2,जहान_2,public_17,_public_n_1
25279,jZamAnA_5,ज़माना_5,public_18,_public_n_1
25280,jamAnA_8,जमाना_8,public_19,_public_n_1
25281,xuniyAvAle_2,दुनियावाले_2,public_20,_public_n_1
25282,xuniyAzvAle_2,दुनियाँवाले_2,public_21,_public_n_1
25283,varlda_2,वर्ल्ड_2,public_22,_public_n_1
25284,ayaskAra_1,अयस्कार_1,blacksmith_6,_blacksmith/NN_u_unknown
25285,Ahanagara_1,आहनगर_1,blacksmith_7,_blacksmith/NN_u_unknown
25286,rakwavarNI_2,रक्तवर्णी_2,red_39,named
25287,rakwima_6,रक्तिम_6,red_40,named
25288,rakwABa_2,रक्ताभ_2,red_41,named
25289,jana_11,जन_11,popular_6,_popular_a_for
25290,janawA+kA_1,जनता+का_1,popular_7,_popular_a_for
25291,loka+sammawa_1,लोक+सम्मत_1,popular_8,_popular_a_for
25292,jana+sammawa_1,जन+सम्मत_1,popular_9,_popular_a_for
25293,lokavyavahAra_1,लोकव्यवहार_1,ethos_1,_ethos/NN_u_unknown
25294,loka-vyavahAra_1,लोक-व्यवहार_1,ethos_2,_ethos/NN_u_unknown
25295,loka+AcAra_1,लोक+आचार_1,ethos_3,_ethos/NN_u_unknown
25296,loka+vyavahAra_1,लोक+व्यवहार_1,ethos_4,_ethos/NN_u_unknown
25297,AMcalika_2,आंचलिक_2,local_7,_local_a_1
25298,aMcalIya_1,अंचलीय_1,local_8,_local_a_1
25299,jana+kalyANa_1,जन+कल्याण_1,philanthropy_1,_philanthropy/NN_u_unknown
25300,jana+sevA_1,जन+सेवा_1,philanthropy_2,_philanthropy/NN_u_unknown
25301,loka+hiwa_1,लोक+हित_1,philanthropy_3,_philanthropy/NN_u_unknown
25302,loka+sevA_1,लोक+सेवा_1,philanthropy_4,_philanthropy/NN_u_unknown
25303,lokArWa_1,लोकार्थ_1,philanthropy_5,_philanthropy/NN_u_unknown
25304,loka+kalyANa_1,लोक+कल्याण_1,philanthropy_6,_philanthropy/NN_u_unknown
25305,xolaka_4,दोलक_4,pendulum_2,_pendulum_n_1
25306,peMdulama_1,पेंडुलम_1,pendulum_3,_pendulum_n_1
25307,pendulama_1,पेन्डुलम_1,pendulum_4,_pendulum_n_1
25308,roMAz_1,रोंआँ_1,hair_13,_hair_n_1
25309,roma_1,रोम_1,hair_14,_hair_n_1
25310,wanUruha_3,तनूरुह_3,hair_15,_hair_n_1
25311,wanOja_3,तनौज_3,hair_16,_hair_n_1
25312,wanuruha_3,तनुरुह_3,hair_17,_hair_n_1
25313,wanoja_3,तनोज_3,hair_18,_hair_n_1
25314,lumadZI_1,लुमड़ी_1,fox_4,_fox_n_1
25315,loKadZI_1,लोखड़ी_1,fox_5,_fox_n_1
25316,svalpajaMbuka_1,स्वल्पजंबुक_1,fox_6,_fox_n_1
25317,svalpajambuka_1,स्वल्पजम्बुक_1,fox_7,_fox_n_1
25318,SAlAvqka_6,शालावृक_6,fox_8,_fox_n_1
25319,SAlA-vqka_6,शाला-वृक_6,fox_9,_fox_n_1
25320,lOtAna_2,लौटान_2,return_26,_return_v_1
25321,apAvarwana_2,अपावर्तन_2,return_27,_return_v_1
25322,PirOwI_3,फिरौती_3,return_28,_return_v_1
25323,A_11,आ_11,return_29,_return_v_1
25324,vApasa+kara_3,वापस+कर_3,return_30,_return_v_1
25325,vApasa+xe_2,वापस+दे_2,return_31,_return_v_1
25326,lAkara_1,लाकर_1,locker_1,_locker_n_1
25327,lOYkara_1,लॉकर_1,locker_2,_locker_n_1
25328,lUha_2,लूह_2,sunstroke_2,_sunstroke/NN_u_unknown
25329,lUka_4,लूक_4,sunstroke_3,_sunstroke/NN_u_unknown
25330,luvAra_1,लुवार_1,sunstroke_4,_sunstroke/NN_u_unknown
25331,luvArA_1,लुवारा_1,sunstroke_5,_sunstroke/NN_u_unknown
25332,cAravAyu_1,चारवायु_1,sunstroke_6,_sunstroke/NN_u_unknown
25333,XOMkA_2,धौंका_2,sunstroke_7,_sunstroke/NN_u_unknown
25334,jalaka_1,जलक_1,sunstroke_8,_sunstroke/NN_u_unknown
25335,ulkApiMda_1,उल्कापिंड_1,meteor_3,_meteor_n_1
25336,tUtawA+wArA_1,टूटता+तारा_1,meteor_4,_meteor_n_1
25337,wArakA_3,तारका_3,meteor_5,_meteor_n_1
25338,wArakABa_1,तारकाभ_1,meteor_6,_meteor_n_1
25339,luzgI_1,लुँगी_1,lungi_1,_lungi/NN_u_unknown
25340,wahabaMxa_2,तहबंद_2,lungi_2,_lungi/NN_u_unknown
25341,wahamawa_1,तहमत_1,lungi_3,_lungi/NN_u_unknown
25342,wahamaxa_1,तहमद_1,lungi_4,_lungi/NN_u_unknown
25343,lujA_1,लुजा_1,crippled_6,_cripple_v_1
25344,lazgadZA-lUlA_1,लँगड़ा-लूला_1,crippled_7,_cripple_v_1
25345,lUlA-lazgadZA_1,लूला-लँगड़ा_1,crippled_8,_cripple_v_1
25346,apaharwA_7,अपहर्ता_7,marauder_1,_marauder/NN_u_unknown
25347,apahAraka_3,अपहारक_3,marauder_2,_marauder/NN_u_unknown
25348,apahArI_3,अपहारी_3,marauder_3,_marauder/NN_u_unknown
25349,pAtaccara_1,पाटच्चर_1,marauder_4,_marauder/NN_u_unknown
25350,DAsa_1,ढास_1,marauder_5,_marauder/NN_u_unknown
25351,lutavEyA_3,लुटवैया_3,marauder_6,_marauder/NN_u_unknown
25352,lutanihAra_1,लुटनिहार_1,marauder_7,_marauder/NN_u_unknown
25353,luMtAka_2,लुंटाक_2,marauder_8,_marauder/NN_u_unknown
25354,luNtAka_2,लुण्टाक_2,marauder_9,_marauder/NN_u_unknown
25355,JaRa_3,झष_3,fish_12,_fish_n_1
25356,pqWulomA_1,पृथुलोमा_1,fish_13,_fish_n_1
25357,Seva_7,शेव_7,fish_14,_fish_n_1
25358,sakalI_1,सकली_1,fish_15,_fish_n_1
25359,jalabaMXu_1,जलबंधु_1,fish_16,_fish_n_1
25360,jalabanXu_1,जलबन्धु_1,fish_17,_fish_n_1
25361,Sawabali_1,शतबलि_1,fish_18,_fish_n_1
25362,bAdZasa_1,बाड़स_1,fish_19,_fish_n_1
25363,maCalI+Gara_1,मछली+घर_1,aquarium_1,_aquarium_n_1
25364,maCalI-Gara_1,मछली-घर_1,aquarium_2,_aquarium_n_1
25365,mawsyAlaya_1,मत्स्यालय_1,aquarium_3,_aquarium_n_1
25366,jalaSAlA_1,जलशाला_1,aquarium_4,_aquarium_n_1
25367,jala-jIvaSAlA_1,जल-जीवशाला_1,aquarium_5,_aquarium_n_1
25368,jalajIvaSAlA_1,जलजीवशाला_1,aquarium_6,_aquarium_n_1
25369,xaMSaka_3,दंशक_3,mosquito_8,_mosquito_n_1
25370,uxxaMSa_1,उद्दंश_1,mosquito_9,_mosquito_n_1
25371,BunagA_1,भुनगा_1,mosquito_10,_mosquito_n_1
25372,bagaxara_1,बगदर_1,mosquito_11,_mosquito_n_1
25373,vajrawuMda_3,वज्रतुंड_3,mosquito_12,_mosquito_n_1
25374,vajrawuNda_3,वज्रतुण्ड_3,mosquito_13,_mosquito_n_1
25375,maCuvA_1,मछुवा_1,fisherman_6,_fisherman_n_1
25376,maCuvArA_1,मछुवारा_1,fisherman_7,_fisherman_n_1
25377,maCerA_1,मछेरा_1,fisherman_8,_fisherman_n_1
25378,mAhIgIra_1,माहीगीर_1,fisherman_9,_fisherman_n_1
25379,JIvara_1,झीवर_1,fisherman_10,_fisherman_n_1
25380,SAParika_1,शाफरिक_1,fisherman_11,_fisherman_n_1
25381,SAkulika_1,शाकुलिक_1,fisherman_12,_fisherman_n_1
25382,SAkunI_1,शाकुनी_1,fisherman_13,_fisherman_n_1
25383,jAlajIvI_1,जालजीवी_1,fisherman_14,_fisherman_n_1
25384,AnAyI_1,आनायी_1,fisherman_15,_fisherman_n_1
25385,mAGa+mahInA_1,माघ+महीना_1,Magh_1,named
25386,SrAma_2,श्राम_2,month_1,_month_n_1
25387,sAhUkArI_1,साहूकारी_1,banking_3,_banking_n_1
25388,koTIvAlI_1,कोठीवाली_1,banking_4,_banking_n_1
25389,kusIxa_2,कुसीद_2,banking_5,_banking_n_1
25390,kusIxapaWa_1,कुसीदपथ_1,banking_6,_banking_n_1
25391,prayoga_25,प्रयोग_25,banking_7,_banking_n_1
25392,mahA+kAvya_1,महा+काव्य_1,epic_1,_epic_n_1
25393,rAjavAdZA_1,राजवाड़ा_1,palace_10,_palace_n_1
25394,prAgAra_1,प्रागार_1,palace_11,_palace_n_1
25395,pElesa_1,पैलेस_1,palace_12,_palace_n_1
25396,maMjila_3,मंजिल_3,storey_4,named
25397,mAlA_9,माला_9,storey_5,named
25398,Plora_1,फ्लोर_1,storey_6,named
25399,tolA_2,टोला_2,ward_6,_ward_n_1
25400,pAdZA_1,पाड़ा_1,ward_7,_ward_n_1
25401,pArA_5,पारा_5,ward_8,_ward_n_1
25402,nitola_1,निटोल_1,ward_9,_ward_n_1
25403,maraka_2,मरक_2,epidemic_5,_epidemic/NN_u_unknown
25404,mahazgA_4,महँगा_4,pricey_1,_pricey_a_1
25405,mazhagA_2,मँहगा_2,pricey_2,_pricey_a_1
25406,maMhagA_2,मंहगा_2,pricey_3,_pricey_a_1
25407,kImawI_7,कीमती_7,pricey_4,_pricey_a_1
25408,kZImawI_5,क़ीमती_5,pricey_5,_pricey_a_1
25409,Azkara_3,आँकर_3,pricey_6,_pricey_a_1
25410,mahArGa_4,महार्घ_4,pricey_7,_pricey_a_1
25411,mahArWaka_2,महार्थक_2,pricey_8,_pricey_a_1
25412,gabbara_7,गब्बर_7,pricey_9,_pricey_a_1
25413,hAive_1,हाइवे_1,highway_5,_highway_n_1
25414,mahAmArga_1,महामार्ग_1,highway_6,_highway_n_1
25415,SarIawa_2,शरीअत_2,highway_7,_highway_n_1
25416,SarIyawa_1,शरीयत_1,highway_8,_highway_n_1
25417,jyeRTaka_1,ज्येष्ठक_1,mayor_3,_mayor_n_of
25418,anuBUwa_5,अनुभूत_5,perceived_9,_perceive_v_1
25419,rajoXarma_2,रजोधर्म_2,menses_1,_menses_n_1
25420,swrIkusuma_1,स्त्रीकुसुम_1,menses_2,_menses_n_1
25421,rajaHsrAva_1,रजःस्राव_1,menses_3,_menses_n_1
25422,qwusrAva_1,ऋतुस्राव_1,menses_4,_menses_n_1
25423,hAWIvAna_2,हाथीवान_2,mahout_3,_mahout/NN_u_unknown
25424,gajavAna_1,गजवान_1,mahout_4,_mahout/NN_u_unknown
25425,pIlavAna_3,पीलवान_3,mahout_5,_mahout/NN_u_unknown
25426,mahAuwa_1,महाउत_1,mahout_6,_mahout/NN_u_unknown
25427,PZIlavAna_1,फ़ीलवान_1,mahout_7,_mahout/NN_u_unknown
25428,PIlavAna_1,फीलवान_1,mahout_8,_mahout/NN_u_unknown
25429,gajapAla_1,गजपाल_1,mahout_9,_mahout/NN_u_unknown
25430,nAgavArika_1,नागवारिक_1,mahout_10,_mahout/NN_u_unknown
25431,pIlapAla_1,पीलपाल_1,mahout_11,_mahout/NN_u_unknown
25432,meTa_1,मेठ_1,mahout_12,_mahout/NN_u_unknown
25433,kuMjarAroha_1,कुंजरारोह_1,mahout_13,_mahout/NN_u_unknown
25434,kuFjarAroha_1,कुञ्जरारोह_1,mahout_14,_mahout/NN_u_unknown
25435,niRAxI_1,निषादी_1,mahout_15,_mahout/NN_u_unknown
25436,AXoraNa_1,आधोरण_1,mahout_16,_mahout/NN_u_unknown
25437,bulaMxaparavAjI_2,बुलंदपरवाजी_2,ambition_9,_ambition_n_1
25438,bulaMxaparavAjZI_2,बुलंदपरवाज़ी_2,ambition_10,_ambition_n_1
25439,sapanA_3,सपना_3,ambition_11,_ambition_n_1
25440,KvAba_2,ख्वाब_2,ambition_12,_ambition_n_1
25441,KZvAba_2,ख़्वाब_2,ambition_13,_ambition_n_1
25442,uccAkAMkRI_1,उच्चाकांक्षी_1,ambitious_2,_ambitious_a_1
25443,bulaMxaparavAja_1,बुलंदपरवाज_1,ambitious_3,_ambitious_a_1
25444,bulaMxaparavAjZa_1,बुलंदपरवाज़_1,ambitious_4,_ambitious_a_1
25445,mahAxeSa_2,महादेश_2,continent_2,_continent_n_1
25446,mazhagA_3,मँहगा_3,expensive_1,_expensive_a_1
25447,mahaMgA_3,महंगा_3,expensive_2,_expensive_a_1
25448,maMhagA_3,मंहगा_3,expensive_3,_expensive_a_1
25449,weja_24,तेज_24,expensive_4,_expensive_a_1
25450,wejZa_11,तेज़_11,expensive_5,_expensive_a_1
25451,mahimAvAn_1,महिमावान्_1,great_32,_great_n_1
25452,XImA_12,धीमा_12,soft_33,_soft_a_1
25453,maMxa_20,मंद_20,soft_34,_soft_a_1
25454,halkA_6,हल्का_6,soft_35,_soft_a_1
25455,halakA_22,हलका_22,soft_36,_soft_a_1
25456,manxa_5,मन्द_5,soft_37,_soft_a_1
25457,nipuNa_11,निपुण_11,adept_4,_adept_a_1
25458,nipuNa+vyakwi_1,निपुण+व्यक्ति_1,adept_5,_adept_a_1
25459,pravINa+vyakwi_1,प्रवीण+व्यक्ति_1,adept_6,_adept_a_1
25460,xakRa_10,दक्ष_10,adept_7,_adept_a_1
25461,aByaswa_9,अभ्यस्त_9,adept_8,_adept_a_1
25462,kZAbila_5,क़ाबिल_5,adept_9,_adept_a_1
