,word,meaning,pos
620,अंधा+दरबार,misgovernment,noun
621,अंधा+तारा,blind star: the planet Neptune,noun
622,अंधा+हो,be or to become blind,verb
623,अंधा+हो,be blinded,verb
624,अंधा+हो,shut  eyes,verb
625,अंधा+हो,connive,verb
626,अंधा+अंधी+सरकार,corrupt government,noun
627,अंधा+अंधे+के+हाथ+बटेर+लग,fig to have a windfall,verb
628,अंधा-कुप्प,pitchblack,adj
629,अंधा-कुप्प,blackout,adj
630,अंधा-धुंध,excessive,adj
631,अंधा-धुंध,unbridled,adj
632,अंधा-धुंध,violent,adj
633,अंधा-धुंध,wild,adj
634,अंधा-धुंध,headlong,adj
635,अंधा-धुंध,rash,adj
636,अंधा-धुंध,in commotion,adj
637,अंधा-धुंध,thick darkness,adj
638,अंधा-धुंध,rashness,adj
639,अंधा-धुंध,violence,adj
640,अंधा-धुंध,commotion,adj
641,अंधा+पर,belabour,verb
642,अंधा-धुंधरो,weep bitterly,verb
643,अंधा-धुंधरो,sob violently,verb
644,अंधा-धुंधलुटा,squander outrageously,verb
645,अँधेर,arbitrary or tyrannical act: wrong,noun
646,अँधेर+कर,commit an outrage,verb
647,अँधेर+मचा,commit an outrage,verb
648,अँधेर-खाता,irregularity,noun
649,अँधेर-खाता,in accounts or business,noun
650,अँधेर-खाता,state of lawlessness,noun
651,अँधेर-खाता,or chaos,noun
652,अँधेर-नगरी,benighted town: place in which lawlessness or chaos prevails,noun
653,अँधेरा+कर,make dark,verb
654,अँधेरा+कर,darken,verb
655,अँधेरा+कर,overshadow,verb
656,अँधेरा+कर,extinguish,verb
657,अँधेरा+अँधेरी+कोठरी,cell,noun
658,अँधेरा+अँधेरी+कोठरी,hidden room or place,noun
659,अँधेरा+छोड़,keep out of the light,verb
660,अँधेरा+गुप,colloq black as pitch,adj
661,अँधेरा+हो+चल,darkness to come on,verb
662,अँधेरा+अँधेरे+घर+का+उजाला,light of a dark house: an only son,noun
663,अँधेरा+अँधेरे+घर+का+उजाला,beautiful child or person,noun
664,अँधेरा+अँधेरे+मुँह,where there is insufficient light to see  clearly: at first light,verb
665,अँधेरा+मुँह+अँधेरे,where there is insufficient light to see  clearly: at first light,verb
666,अँधेरा+अँधेरे-उजाले,at whatever time,adv
667,अँधेरा+अँधेरे-उजाले,at early dawn,adv
668,अँधेरी,dark night,noun
669,अँधेरी+झुक,be overcast,verb
670,अँधेरी+झुक,become dark,verb
671,अँधेरी+दे,blindfold,verb
672,अँधेरी+दे,put blinkers,verb
673,अँधेरी+दे,hoodwink,verb
674,अँधेरी+डाल,blindfold,verb
675,अँधेरी+डाल,put blinkers,verb
676,अँधेरी+डाल,hoodwink,verb
677,अँधौरी,prickly heat,noun
678,अंबरडंबर,red sky at sunset,noun
679,अंबर-पुष्प,flower from heaven : figment of the imagination,noun
680,अंबर-पुष्प,amberflower: a figment of imagination,noun
681,अंबरी,resembling ambergris,adj
682,अंबा,goddess Durgā,noun
683,अंबारी,howdah with canopy,noun
684,अंबालिका,mother: a title of the goddess Pārvatī,noun
685,अँबास,season a new vessel by letting water remain in it,verb
686,अंबिका,title of the goddess Durgā,noun
687,अंबिका,or of Pārvatī,noun
688,अँबिया,small unripe mango,noun
689,अंबु,figure four,noun
690,अंबुचर,aquatic creature,noun
691,अंबुज,waterborn: a lotus,noun
692,अंबुद,watergiving: a cloud,noun
693,अंबुधर,waterholder: a cloud,noun
694,अंबुनेत्रा,having tearfilled eyes,adj
695,अंबुपालिका,woman carrying water,noun
696,अंभ,waterborn: the lotus,noun
697,अंभोज,waterborn: the lotus,noun
698,अँभौरी,watery pustules,noun
699,अँभौरी,prickly heat,noun
700,अंश,part or member of the body,noun
701,अंश,amount due,noun
702,अंश,some extent,verb
703,अंश,wheat has no fulness as yet,noun
704,अंशकालिक,working parttime,adj
705,अंशतः,in part,adv
706,अंश-दातां,contributor,noun
707,अंश-दातां˚दान,due contribution,verb
708,अंश-दातां˚दान˚दायी,contributory,adj
709,अंश-पत्र,deed of partition of an estate,noun
710,अंश-पत्र,share certificate,noun
711,अंशांश,share of a share,noun
712,अंशांश,fractional part,noun
713,अंशावतार,partial incarnation,noun
714,अंशी,one holding a share,noun
715,अंस,poet shoulder,noun
716,अ,neg pre not,noun
717,अ-+-अकाज,bad action: frustration of a purpose,noun
718,अ-+अबार,delay,noun
719,अ-+अबार,lapse of time,noun
720,अ-+अहिंदी-भाषी,not having Hindi as mothertongue,adj
721,अ-+अहिंदी-भाषी,region,adj
722,अऊत,having no son,adj
723,अऊत,or child,noun
724,अऊत,man who dies childless,noun
725,अकंटक,without thorns,adj
726,अकंटक,without difficulties,adj
727,अकंटक,or obstacles,adj
728,अकज,suffer harm,verb
729,अकड़-तकड़,colloq,noun
730,अकड़म-तकड़म,colloq,noun
731,अकड़बाज़,ostentatious or arrogant person,noun
732,अकड़-बाई,cramps,noun
733,अकड़-बाई,convulsions,noun
734,अकड़,become twisted or crooked,verb
735,अकड़,become distorted,verb
736,अकड़,suffer a cramp or spasm,verb
737,अकड़,become stiff or hard,verb
738,अकड़,become numb or frozen,verb
739,अकड़,become paralysed,verb
740,अकड़,transto be affected or ostentatious,verb
741,अकड़,be arrogant,verb
742,अकड़ना,or conceited,noun
743,अकड़,be insolent,verb
744,अकड़,be displeased,verb
745,अकड़ैत,reg an ostentatious person,noun
746,अकथ्य,not to be mentioned,verb
747,अकधक,? hesitation,noun
748,अकन,listen for,verb
749,अकबत,EH see,noun
750,अकबरी,having to do with the emperor Akbar,verb
751,अकर,without hands,adj
752,अकर,exempt from taxes,adj
753,अकर,not worth doing,adj
754,अकरण,difficult of accomplishment,adj
755,अकरणीय,not to be done,adj
756,अकरणीय,not proper,adj
757,अकरा,of high quality,adj
758,अकरा,which chokes young wheat,noun
759,अकरी,high prices,noun
760,अकरी,bad season,noun
761,अकर्म,evil action,noun
762,अकर्म,absence of,noun
763,अकर्मी,or wretched person,noun
764,अकलंक,without stain,adj
765,अकलंकी,person without guilt,noun
766,अकलंकी,or free of blame,noun
767,अकल,alone: —,noun
768,अकल-सुरा,unsociable or solitary person,noun
769,अकल-सुरा,envious person,noun
770,अकल्पित,not imaginary,adj
771,अकल्पित,not artificial,adj
772,अकल्याण,unlucky or unpropitious circumstance,adj
773,अकसर,for the most part,noun
774,अकसरियत,greater part,noun
775,अकसीर,philosopher's stone,noun
776,अकसीर,transvery effective,adj
777,अकस्मात्,by chance,adv
778,अकाज,improper action,noun
779,अकाज,frustration of a purpose,noun
780,अकाजी,causing damage or harm,adj
781,अकाम,without desire,adj
782,अकामता,freedom from desire,noun
783,अकामी,free from desire,adj
784,अकारथ+कर,make useless,verb
785,अकारथ+कर,mar,verb
786,अकारथ+कर,ruin,verb
787,अकारथ+कर,squander,verb
788,अकारथ+कर,spend in vain,verb
789,अकारथ+जा,be useless,verb
790,अकारथ+जाना,wasted,noun
791,अकारथ+जाना,or in vain,noun
792,अकाल,inopportune time,adj
793,अकाल,bad season,adj
794,अकाल,out of season,adj
795,अक़ीदतमंद,having faith,adj
796,अकीर्ति,bad reputation,noun
797,अकुल,without family,adj
798,अकुल,not of high birth,adj
799,अकुल,humble family or birth,adj
800,अकुला,be agitated,verb
801,अकुला,be uneasy,verb
802,अकुला,become averse,verb
803,अकुला,feel nausea or sickness,verb
804,अकुलीन,not of high family or birth,adj
805,अकुलीन,lowborn person,adj
806,अकृत,not done,adj
807,अकृत,not carried through,adj
808,अकृत,badly done,adj
809,अकृत,not made: uncreated,adj
810,अकृत्य,not to be done,adj
811,अकृत्य,wrongful act,adj
812,अकृत्रिम,not artificial,adj
813,अकृत्रिम,not forced,adj
814,अकेला,on own's own,noun
815,अकेला,solitary place,noun
816,अकेला+दम,single breath: state of being single or alone,noun
817,अकेला+हम+तो+अकेले+दम+हैं,we're on our own,noun
818,अकेला+अकेली+कहानी,one side of a story or case,noun
819,अकेला-दुकेला,one or two,adj
820,अकेला-दुकेला,few only,adj
821,अकेला-दुकेला,solitary,adj
822,अकेला-दुकेला,lonely,adj
823,अकेला-दुकेला,singly,adv
824,अकेला-दुकेला,in ones or twos,adj
825,अकेलापन,singleness: celibacy,noun
826,अकोर,reg  bribe: coaxing,noun
827,अकोर,give milk,verb
828,अक्खड़,unyielding: uncouth,adj
829,अक्खड़,uncouth person,adj
830,अक्खाह,interj oh!,noun
831,अक्रूर,not cruel,adj
832,अक़्ल,of good sense,noun
833,अक़्ल+का+पुतला,colloq a brainy person,noun
834,अक़्ल+का+दुश्मन,colloq a stupid person,noun
835,अक़्ल+का+पूरा,iron,noun
836,अक़्ल+काम+न+कर,mind not to work,verb
837,अक़्ल+काम+न+कर,be at a loss,verb
838,अक़्ल+के+पीछे+लठ्ठ,chase  good sense: to act in a wilfully or grossly foolish way,verb
839,अक़्ल+लाठी,chase  good sense: to act in a wilfully or grossly foolish way,verb
840,अक़्ल+लिए+फिर,chase  good sense: to act in a wilfully or grossly foolish way,verb
841,अक़्ल+ख़र्च+कर,expend thought,verb
842,अक़्ल+ख़र्च+कर,ponder,verb
843,अक़्ल+चक्कर+में+आ,mind to be in a whirl,verb
844,अक़्ल+चक्कर+में+आ,be distracted,verb
845,अक़्ल+चक्कर+में+आ,be at one's wit's end,verb
846,अक़्ल+चकरा,allow oneself to be distracted or confused,verb
847,अक़्ल+चरने+जा,fig to be at one's wit's end,verb
848,अक़्ल+चरने+जा,be woolgathering,verb
849,अक़्ल+जाती+रह,lose one's wits,verb
850,अक़्ल+जाती+रहना,or senses,noun
851,अक़्ल+ठिकाने+हो,have one's wits about one,verb
852,अक़्ल+दे,instruct,verb
853,अक़्ल+दे,teach sense,verb
854,अक़्ल+को,instruct,verb
855,अक़्ल+को,teach sense,verb
856,अक़्ल+पर,fig to be dumbfounded,verb
