	Unnamed: 0	word	meaning	pos
62427	131089	शस्त्र-शाला_2	arsenal_7	noun
62428	131092	शस्त्रीकरण_2	arming_2	noun
62429	131094	शस्य_1	harvest_7	noun
62430	131095	शस्य_2	crop_9	noun
62431	131096	शस्य_3	grain_14	noun
62432	131097	शस्य_4	grass_12	noun
62433	131099	शस्य-श्यामल_1	abundant_13	adj
62434	131102	शहंशाही_1	royal_5	adj
62435	131103	शहंशाही_2	imperial_2	noun
62436	131105	शह_3	check_32	noun
62437	131109	शह+~+दे_1	check_33	verb
62438	131112	शह+~+दे_2	incite_20	verb
62439	131113	शह+~+दे_3	instigate_4	verb
62440	131114	शह+~+दे_4	flatter_10	verb
62441	131115	शह+~+दे_5	loosen_7	verb
62442	131116	शह+~+दे_6	relax_8	verb
62443	131117	शह+को_1	check_34	verb
62444	131120	शह+को_2	incite_21	verb
62445	131121	शह+को_3	instigate_5	verb
62446	131122	शह+को_4	flatter_11	verb
62447	131123	शह+को_5	loosen_8	verb
62448	131124	शह+को_6	relax_9	verb
62449	131133	शह-+शहतूत_1	mulberry_2	noun
62450	131134	शह-+शहबाला_1	m_431	noun
62451	131145	शहना_1	bailiff_6	noun
62452	131147	शहनाई_2	flute_4	noun
62453	131150	शहरख़बरा_1	m_432	noun
62454	131155	शहरवाला_1	townsman_6	noun
62455	131157	शहाराती_1	citydwelling_1	adj
62456	131158	शहाराती_2	towndwelling_2	noun
62457	131159	शहाराती_3	urbane_1	noun
62458	131160	शहाराती_4	townsman_7	noun
62459	131162	शहरियत_1	township_1	noun
62460	131165	शहरी_4	municipal_2	noun
62461	131166	शहरी_5	townsman_8	noun
62462	131169	शहादत_3	testimony_1	noun
62463	131170	शहादत_4	witness_5	noun
62464	131172	शहादत_5	transvalour_1	noun
62465	131180	शांत_11	quieted_1	adj
62466	131181	शांत_12	pacified_3	adj
62467	131182	शांत_13	anger_41	adj
62468	131183	शांत_14	uprising_3	adj
62469	131184	शांत_15	assuaged_1	adj
62470	131185	शांत_16	thirst_6	adj
62471	131186	शांत_17	extinguished_3	adj
62472	131187	शांत_18	flame_11	adj
62473	131189	शांत+~+कर_1	pacify_4	verb
62474	131192	शांत+~+होना_1	calm_31	noun
62475	131196	शांतता_1	quietude_1	noun
62476	131199	शांति_7	stillness_2	noun
62477	131201	शांति_8	rest_16	noun
62478	131202	शांति_9	repose_6	noun
62479	131204	शांति_10	powers_1	noun
62480	131205	शांति+~+दे_1	calm_32	verb
62481	131209	शांति-दाता_1	peace_4	noun
62482	131212	शांति-दाता˚-दायक_1	peace_5	adj
62483	131217	शांतिप्रिय_3	peaceloving_1	adj
62484	131218	शांतिप्रिय_4	peaceful_6	adj
62485	131219	शांति-प्रेमी_1	peaceloving_2	adj
62486	131222	शांतिमय_2	calm_33	adj
62487	131223	शांतिवाद_1	pacifism_1	noun
62488	131224	शांतिवाद˚ई_1	m_433	adj
62489	131225	शांबरी_1	jugglery_2	noun
62490	131226	शांबरी_2	sorcery_8	noun
62491	131227	शांबरी_3	illusion_8	noun
62492	131228	शांबरी_4	witch_5	noun
62493	131233	शाक_2	greens_2	noun
62494	131234	शाक_3	herb_2	noun
62495	131235	शाक_4	herbs_1	noun
62496	131236	शाक-भक्षी_1	herbivorous_2	adj
62497	131237	शाकाहार_1	vegetarianism_1	noun
62498	131238	शाकाहार˚ई_1	vegetarian_1	adj
62499	131239	शाकाहार˚ई_2	herbivorous_3	adj
62500	131240	शाक_5	Scythian_4	adj
62501	131243	साकल_1	barley_6	noun
62502	131244	साकल_2	ghī_1	noun
62503	131249	शाकिर_2	grateful_3	noun
62504	131250	शाकिर_3	content_7	noun
62505	131251	शाकी_1	complaining_3	adj
62506	131253	शाक्त_1	Durgā_2	noun
62507	131256	शाख़_1	branch_4	noun
62508	131257	शाख़_2	twig_3	noun
62509	131258	शाख़_3	slip_14	noun
62510	131259	शाख़_4	cutting_24	noun
62511	131260	शाख़_5	horn_6	noun
62512	131261	शाख़_6	branch_5	noun
62513	131262	शाख़_7	section_32	noun
62514	131263	शाख़_8	tributary_1	noun
62515	131265	शाख़+~+लगा_1	graft_3	verb
62516	131267	शाख़दार_1	horned_2	noun
62517	131269	शाखा_6	division_19	noun
62518	131270	शाखा_7	section_33	noun
62519	131272	शाखा_8	school_5	noun
62520	131274	शाखा_9	tributary_2	noun
62521	131278	शाखी_1	divisions_1	adj
62522	131281	शाखी_2	school_6	adj
62523	131282	शाखी_3	sect_4	adj
62524	131291	शागिर्द-पेशा_1	dependant_8	noun
62525	131292	शागिर्द-पेशा_2	servant_32	noun
62526	131293	शागिर्दी_1	pupilhood_1	noun
62527	131297	शाटिका_1	garment_11	noun
62528	131298	शाठय_1	wickedness_18	noun
62529	131299	शाठय_2	villainy_14	noun
62530	131300	शाण_1	grindstone_4	noun
62531	131303	शातिर_5	rascally_2	noun
62532	131304	शातिर_6	rascal_5	noun
62533	131307	शाद_3	rejoicing_3	noun
62534	131311	शादियाना_1	band_14	noun
62535	131313	शादियाना+बजा_1	rejoice_16	verb
62536	131315	शादियाना+दे_1	rejoice_17	verb
62537	131316	शादी_4	married_3	adj
62538	131321	शान_7	grindstone_5	noun
62539	131322	शान_8	whetstone_5	noun
62540	131324	शान_9	dignity_12	noun
62541	131325	शान_10	state_24	noun
62542	131328	शान_11	majesty_13	noun
62543	131329	शान_12	glory_9	noun
62544	131336	शान+~+मार_1	deflate_2	verb
62545	131340	शान+~+से_1	pompously_1	adv
62546	131341	शानदार_4	imposing_5	adj
62547	131343	शानदार_5	magnificent_4	noun
62548	131344	शानदार_6	pretentious_3	noun
62549	131347	शाना_1	comb_5	noun
62550	131348	शाना_2	crest_14	noun
62551	131350	शाप+~+दे_1	curse_19	verb
62552	131358	शाबाशी+~+दे_1	applaud_3	verb
62553	131362	शाब्दिक_2	translation_3	adj
62554	131370	शाम-सवेरे_1	occasionally_3	adv
62555	131371	शाम_3	Syria_1	noun
62556	131375	शामत_3	disaster_19	noun
62557	131376	शामत_4	disgrace_42	noun
62558	131378	शामत+~+का+मारा_1	unfortunate_18	adj
62559	131379	शामत+~+का+मारा_2	wretched_42	adj
62560	131380	शामत+~+का+मारा_3	disgraced_15	adj
62561	131381	शामत+~+का+मारा_4	infamous_7	adj
62562	131382	शामत+~+का+मारा_5	cursed_5	adj
62563	131387	शामती_1	unfortunate_19	adj
62564	131388	शामती_2	wretched_43	noun
62565	131389	शामन_1	calming_5	noun
62566	131390	शामन_2	allaying_4	noun
62567	131391	शामन_3	quieting_2	noun
62568	131392	शामन_4	killing_9	noun
62569	131394	शामियाना_2	marquee_1	noun
62570	131395	शामियाना_3	pavilion_2	noun
62571	131397	शामियाना_4	awning_2	noun
62572	131399	शामिल_7	involved_8	noun
62573	131400	शामिल_8	participating_2	noun
62574	131401	शामिल+~+कर_1	include_6	verb
62575	131402	शामिल+~+कर_2	incorporate_2	verb
62576	131403	शामिल+~+कर_3	attach_8	verb
62577	131404	शामिल+~+कर_4	include_7	verb
62578	131405	शामिल+~+कर_5	involve_4	verb
62579	131406	शामिलात_2	pl_44	noun
62580	131408	शामी_1	Syrian_1	adj
62581	131409	शामी_2	Syrian_2	noun
62582	131410	शामी+कबाब_1	fried_2	noun
62583	131416	शायद+~+ही_1	scarcely_4	adv
62584	131417	शायद+~+ही_2	improbably_1	adv
62585	131419	शायरनी_1	poetess_1	noun
62586	131420	शायरा_1	poetess_2	noun
62587	131421	शायराना_1	poetic_5	adj
62588	131423	शायरी_1	poetry_3	noun
62589	131425	शाया+~कर_1	publish_2	verb
62590	131426	शार_1	speckled_4	adj
62591	131427	शार_2	mottled_1	adj
62592	131428	शार_3	starling_1	noun
62593	131431	शारद_3	crop_10	adj
62594	131432	शारद_4	fresh_14	adj
62595	131433	शारद_5	cool_5	adj
62596	131437	शारदीय_1	autumnal_1	adj
62597	131438	शारी_1	mynah_2	noun
62598	131439	शारीर_2	anatomy_2	adj
62599	131440	शारीर+~+विज्ञान_1	m_434	noun
62600	131441	शारीरक_2	embodied_4	adj
62601	131444	शरीरिक_1	bodily_6	adj
62602	131445	शरीरिक_2	physical_4	adj
62603	131446	शरीरिक_3	fitness_10	adj
62604	131447	शरीरिक_4	pain_20	adj
62605	131449	शार्दूल_2	leopard_3	noun
62606	131451	शाल_3	tree_37	noun
62607	131453	शाल-ग्राम_1	m_435	noun
62608	131456	शाला_4	place_41	noun
62609	131457	शाला_5	hall_4	verb
62610	131458	धर्म-शाला_1	resthouse_1	noun
62611	131459	धर्म-शाला_2	hostel_1	noun
62612	131464	-शालिनी_1	formant_4	adj
62613	131465	-शालिनी_2	speci_1	adj
62614	131466	-शाली_1	brilliant_24	adj
62615	131468	शालीन_3	serene_3	adj
62616	131469	शालीन_4	mild_10	adj
62617	131471	शालीन_5	noble_12	adj
62618	131472	शालीनता_2	serenity_1	noun
62619	131473	शालीनता_3	nobility_3	noun
62620	131478	शावक_1	fledgling_2	noun
62621	131481	शाश्वत_5	all_1	adj
62622	131482	शाश्वतता_1	eternity_5	noun
62623	131483	शासक_5	ruling_2	adj
62624	131484	शासक_6	governing_5	adj
62625	131486	शासक_7	governor_12	adj
62626	131488	शासकीय_4	official_8	adj
62627	131489	शासन_5	governing_6	noun
62628	131490	शासन_6	ruling_3	noun
62629	131492	शासन_7	king_13	noun
62630	131494	शासन_8	control_28	noun
62631	131495	शासन_9	discipline_6	noun
62632	131498	शासन_10	edict_5	noun
62633	131499	शासन_11	deed_9	noun
62634	131500	शासन_12	grant_8	noun
62635	131501	-शासन-कर्ता_1	ruler_14	noun
62636	131502	-शासन-कर्ता_2	governor_13	noun
62637	131506	शासनीय_1	controlled_3	adj
62638	131510	शासित_4	controlled_4	adj
62639	131511	शासित_5	punished_3	adj
62640	131512	शासी_2	ruling_4	adj
62641	131514	शास्ति_2	governing_7	noun
62642	131515	शास्ति_3	rule_29	noun
62643	131516	शास्ति_4	edict_6	noun
62644	131517	शास्ति_5	punishment_13	noun
62645	131521	शास्त्र_3	treatise_4	noun
62646	131522	शास्त्र_4	scripture_3	noun
62647	131527	शास्त्र-मीमांसा_1	learning_6	noun
62648	131528	शास्त्र-मीमांसा_2	knowledge_17	noun
62649	131532	शास्त्रालोचन_1	prec_32	noun
62650	131533	शास्त्रालोचन_2	2_163	noun
62651	131535	शास्त्री_1	paṇḍit_1	adj
62652	131538	शास्त्री-फ़ास्त्री_1	owlish_1	noun
62653	131539	शास्त्री-फ़ास्त्री_2	bookworm_2	noun
62654	131547	शाहख़र्च_1	extravagant_9	adj
62655	131548	शाहख़र्च_2	prodigal_3	adj
62656	131549	शाहख़र्च˚ई_1	extravagance_5	noun
62657	131552	शाहज़ादा˚ई_1	princess_4	noun
62658	131554	शाह-दरा_1	highway_3	noun
62659	131557	शाह-रुख़ी_1	f_381	noun
62660	131558	शाहानां_1	royal_6	noun
62661	131559	शाहानां_2	kingly_2	noun
62662	131560	शाहानां_3	princely_2	noun
62663	131561	शाहानां_4	splendid_23	noun
62664	131562	शाहानां_5	magnificent_5	noun
62665	131564	शाही_6	kingly_3	noun
62666	131565	शाही_7	chief_26	noun
62667	131566	शाही_8	principal_11	noun
62668	131567	शाही_9	monarchic_2	noun
62669	131569	शाही_10	esp_16	noun
62670	131570	तानाशाही_2	despotism_2	noun
62671	131574	शिकंजा_6	press_13	noun
62672	131576	शिकंजा_7	vice_22	noun
62673	131578	शिकंजा_8	rack_2	noun
62674	131579	शिकंजा_9	transclutch_1	noun
62675	131584	शिकन_4	fold_17	noun
62676	131585	शिकन_5	furrow_2	noun
62677	131587	शिकन+~+डाल_1	fold_18	verb
62678	131588	शिकन+~+डाल_2	crease_7	verb
62679	131589	शिकन+~+डाल_3	crumple_2	verb
62680	131593	शिकमी_3	own_1	adj
62681	131594	शिकमी_4	private_10	noun
62682	131595	शिकमी_5	dependent_13	noun
62683	131598	शिकमी_6	subtenant_1	noun
62684	131600	शिकारा_1	hawk_2	noun
62685	131601	शिकवा_4	complaint_11	noun
62686	131602	शिकवा_5	reproach_23	noun
62687	131607	शिकस्त+~+दे_1	defeat_17	verb
62688	131610	शिकस्ता_3	decrepit_8	noun
62689	131615	शिकायत_6	reproach_24	noun
62690	131616	शिकायत_7	ailment_1	noun
62691	131618	शिकायत+~+कर_1	complain_9	verb
62692	131622	शिकायती_1	complaining_4	adj
62693	131623	शिकायती_2	querulous_1	noun
62694	131625	शिकार_5	game_4	noun
62695	131627	शिकार_6	transvictim_1	noun
62696	131628	शिकार+~+कर_1	hunt_7	verb
62697	131629	शिकार+~+कर_2	prey_2	verb
62698	131631	शिकार+~+खेल_1	hunt_8	verb
62699	131635	शिकार+~+मार_1	hunt_9	verb
62700	131641	शिकारा_2	houseboat_1	noun
62701	131644	शिकारी_6	shelter_18	noun
62702	131647	शिकारी_7	fowler_6	noun
62703	131648	शिकारी_8	fisherman_6	noun
62704	131651	शिक्षक_2	instructor_3	noun
62705	131654	शिक्षणीय_1	teachable_1	adj
62706	131655	शिक्षणीय_2	educable_1	adj
62707	131656	शिक्षणीय_3	tractable_4	adj
62708	131659	शिक्षा_5	learning_7	noun
62709	131660	शिक्षा_6	study_18	noun
62710	131662	शिक्षा_7	doctrine_2	noun
62711	131663	शिक्षा_8	precept_5	noun
62712	131664	शिक्षा_9	advice_10	noun
62713	131666	शिक्षा+~+कर_1	teach_5	verb
62714	131667	शिक्षा+~+दे_1	teach_6	verb
62715	131668	शिक्षात्मक_1	instructive_3	adj
62716	131669	शिक्षात्मक_2	educational_2	noun
62717	131671	शिक्षाप्रद_1	instructive_4	adj
62718	131672	शिक्षाप्रद_2	didactic_1	adj
62719	131673	शिक्षाप्राप्त_1	educated_8	adj
62720	131678	शिक्षित_2	instructed_5	adj
62721	131680	शिक्षित+~+बना_1	instruct_9	verb
62722	131681	शिक्षित+~+बना_2	educate_3	verb
62723	131683	शिखंड_2	topknot_5	noun
62724	131689	शिखंडी_1	crested_5	adj
62725	131698	शिखर_8	dome_2	noun
62726	131700	शिखर-सम्मेलन_1	m_436	noun
62727	131701	शिखरी_1	peaked_2	adj
62728	131702	शिखरी_2	pointed_4	adj
62729	131703	शिखरी_3	peak_7	adj
62730	131704	शिखरी_4	mountain_9	adj
62731	131705	शिखा_1	point_22	noun
62732	131706	शिखा_2	tip_9	noun
62733	131707	शिखा_3	summit_12	noun
62734	131708	शिखा_4	topknot_6	noun
62735	131710	शिखा_5	crest_15	noun
62736	131711	शिखा_6	tongue_8	noun
62737	131713	शिखी_2	crested_6	adj
62738	131715	शिगाफ़_1	split_32	noun
62739	131716	शिगाफ़_2	crack_35	noun
62740	131717	शिगाफ़_3	cutting_25	noun
62741	131718	शिगाफ़_4	lancing_3	noun
62742	131721	शिगूफ़ा_1	see_222	noun
62743	131722	शिंजिन_1	tinkling_5	noun
62744	131723	शिंजिन_2	sounding_3	noun
62745	131729	शिथिल_9	loosened_2	adj
62746	131730	शिथिल_10	weak_30	adj
62747	131731	शिथिल_11	grasp_13	adj
62748	131732	शिथिल_12	relaxed_4	adj
62749	131733	शिथिल_13	tired_4	adj
62750	131735	शिथिल_14	indolent_3	adj
62751	131738	शिथिल+~+कर_1	relax_10	verb
62752	131743	शिथिलीकरण˚ईकृत_1	adj_196	adj
62753	131745	शिथिलता_8	weakness_14	noun
62754	131751	शिद्दत_5	rigour_1	noun
62755	131755	शियाई_1	Shiite_1	adj
62756	131757	शिर_1	head_16	noun
62757	131763	शिरा_2	artery_1	noun
62758	131765	शिरा_3	fibre_2	noun
62759	131766	शिरा_4	tendon_4	noun
62760	131767	शिराल_2	veiny_2	adj
62761	131773	शिरो-+शिरोबिंदु_1	zenith_3	noun
62762	131778	शिरो-+शिरोमणि_1	paragon_3	noun
62763	131784	शिला-मुद्रण˚-मुद्रित_1	adj_197	adj
62764	131788	शिला-लेख˚ई_1	epigraphical_1	adj
62765	131790	शिला+शिलीभूत_1	rocky_2	adj
62766	131791	शिली_1	arrow_10	noun
62767	131792	शिलीमुख_1	bee_4	noun
62768	131797	शिल्प_4	skill_22	noun
62769	131798	शिल्पकार_2	craftsman_4	noun
62770	131801	शिल्प-गृह_1	studio_1	noun
62771	131802	शिल्प-विज्ञान_1	technology_1	noun
62772	131812	शिल्पिता_1	artistry_2	noun
62773	131816	शिव_1	auspicious_10	adj
62774	131821	शिव-तांडव_1	m_437	noun
62775	131834	शिव-लिंग_1	3_56	noun
62776	131836	शिव-वृषभ_1	Nandī_1	noun
62777	131841	शिवता_1	auspiciousness_1	noun
62778	131842	शिवता_2	perfection_3	noun
62779	131850	शिविर_4	encampment_4	noun
62780	131851	शिशिर_1	coolness_8	noun
62781	131852	शिशिर_2	cold_16	noun
62782	131853	शिशिर_3	frost_3	noun
62783	131854	शिशिर_4	dew_2	noun
62784	131857	शिशिर-काल_1	3_57	noun
62785	131858	शिशिर-काल˚ईन_1	adj_198	adj
62786	131863	शिशु-शाला_1	nursery_2	noun
62787	131864	शिशु-शाला_2	cre`che_1	noun
62788	131874	शिष्ट_5	cultivated_1	adj
62789	131875	शिष्ट_6	urbane_2	adj
62790	131877	शिष्ट_7	refined_4	adj
62791	131878	शिष्ट_8	obedient_8	adj
62792	131879	शिष्ट_9	good_17	adj
62793	131882	शिष्ट-मंडल_1	delegation_2	noun
62794	131883	शिष्ट-मंडल_2	deputation_1	noun
62795	131886	शिष्टाचार_4	civility_2	noun
62796	131887	शिष्टाचार_5	urbanity_3	noun
62797	131888	शिष्टाचार_6	courteous_9	noun
62798	131890	शिष्टाचार˚ई_1	m_438	noun
62799	131893	शिष्टता_6	cultivation_4	noun
62800	131898	शिष्यता_1	pupil's_1	noun
62801	131901	शिस्त_2	gunsight_1	noun
62802	131904	शीआ_1	see_223	noun
62803	131908	शीघ्र_12	quick_18	adj
62804	131909	शीघ्र_13	swift_14	adj
62805	131914	शीघ्रगामी_1	prompt_5	adj
62806	131915	शीघ्रगामी_2	fleet_5	adj
62807	131916	शीघ्र-लिपि_1	shorthand_3	noun
62808	131920	शीघ्रता_7	speed_11	noun
62809	131921	शीघ्रता_8	promptness_2	noun
62810	131922	शीघ्रता_9	rush_14	noun
62811	131927	शीत_5	coldness_5	adj
62812	131929	शीत_6	numbness_10	adj
62813	131930	शीत_7	torpor_2	adj
62814	131933	शीत-काल_1	3_58	noun
62815	131934	शीत-काल˚ईन_1	adj_199	adj
62816	131939	शीताग्र_1	m_439	noun
62817	131942	शीतता_1	coldness_6	noun
62818	131943	शीतता_2	cold_17	noun
62819	131945	शीतल_4	refreshing_4	adj
62820	131948	शीतलता_3	coolness_9	noun
62821	131951	शीतला_1	smallpox_2	noun
62822	131957	शीर-+सीर-शक़्कर_1	intimacy_6	noun
62823	131958	शीरा_3	juice_4	noun
62824	131959	शीरा_4	sap_6	noun
62825	131962	शीराज़ा+~+खुलना_1	binding_11	noun
62826	131964	शीराज़ा+टूटना_1	binding_12	noun
62827	131966	शीराज़ा+बिखरना_1	fig_13	noun
62828	131970	शीरीनी_1	sweet_10	noun
62829	131972	शीर्ण_4	withered_8	adj
62830	131973	शीर्ण_5	shrivelled_2	adj
62831	131974	शीर्ण_6	wasted_9	adj
62832	131977	शीर्ण_7	ruined_19	adj
62833	131978	शीर्ण_8	esp_17	adj
62834	131981	शीर्ष_7	head_17	noun
62835	131983	शीर्ष_8	tip_10	noun
62836	131984	शीर्ष_9	vertex_2	noun
62837	131986	शीर्ष-बिंदु_1	apex_1	noun
62838	131987	शीर्ष-बिंदु_2	vertex_3	noun
62839	131988	शीर्ष-बिंदु_3	crown_5	noun
62840	131990	शीर्षक_3	head_18	noun
62841	131992	शीर्षक_4	headline_1	noun
62842	131995	शीर्षक+~+दे_1	entitle_1	verb
62843	131997	शील_5	character_13	noun
62844	131998	शील_6	nature_17	noun
62845	132000	शील_7	virtuous_17	noun
62846	132002	शील_8	morality_4	noun
62847	132004	शील-स्वभाव_1	character_14	noun
62848	132009	शीलता_5	character_15	noun
62849	132022	शीशा_3	glassware_1	noun
62850	132027	शीशा+शीशे+में+उतार_1	charm_45	verb
62851	132028	शीशा+शीशे+में+उतार_2	soothe_4	verb
62852	132030	शीशा-बाशा_1	fragile_4	adj
62853	132031	शीशा-बाशा_2	delicate_20	adj
62854	132032	शीशा-बाशा_3	tender_12	adj
62855	132034	शीशी_3	flask_1	noun
62856	132036	शीशी+सुँघा_1	administer_2	verb
62857	132047	शुक-देव_1	3_59	noun
62858	132048	शुक्ति_2	shellfish_2	noun
62859	132050	शुक्र_4	resplendent_6	adj
62860	132055	शुक्राचार्य_2	m_440	noun
62861	132056	शुक्र_5	gratitude_4	noun
62862	132057	शुक्र_6	thanksgiving_1	noun
62863	132060	शुक्रगुज़ार_1	grateful_4	adj
62864	132061	शुक्रगुज़ार˚ई_1	gratitude_5	noun
62865	132063	शुक्ल_4	bright_30	adj
62866	132065	शुक्ल_5	pure_31	adj
62867	132069	शुक्ल_6	silver_6	adj
62868	132071	शुक्ल-पक्ष_1	4_32	noun
62869	132072	शुक्ल-पक्ष˚ई_1	adj_200	adj
62870	132073	शुक्लता_1	brightness_26	noun
62871	132074	शुक्लता_2	whiteness_6	noun
62872	132077	शुग़ल_1	see_224	noun
62873	132079	शुचि_5	bright_31	adj
62874	132083	शुचि_6	pious_5	adj
62875	132084	शुचि_7	faultless_6	adj
62876	132086	शुचि_8	moon_17	adj
62877	132087	शुचि_9	Venus_3	adj
62878	132092	शुचि_10	virtue_10	adj
62879	132093	शुचि_11	purification_2	adj
62880	132094	शुचित_1	purified_6	adj
62881	132095	शुचित_2	pure_32	adj
62882	132096	शुचिता_1	purity_13	noun
62883	132103	-शुदा_1	formant_5	adj
62884	132106	शुद्ध_8	uncontaminated_2	adj
62885	132110	शुद्ध_9	sinless_3	adj
62886	132111	शुद्ध_10	virtuous_18	adj
62887	132113	शुद्ध_11	honest_12	adj
62888	132114	शुद्ध_12	sincere_7	adj
62889	132117	शुद्ध_13	proof_9	adj
62890	132118	शुद्ध_14	nett_3	adj
62891	132119	शुद्ध_15	return_23	adj
62892	132120	शुद्ध_16	simple_16	adj
62893	132121	शुद्ध_17	mere_4	adj
62894	132122	शुद्ध_18	very_10	adj
62895	132123	शुद्ध_19	unequalled_4	adj
62896	132125	शुद्धाद्वैत_1	m_441	noun
62897	132131	शुद्धि_6	expiation_1	noun
62898	132132	शुद्धि_7	removal_6	noun
62899	132134	शुद्धि_8	accuracy_2	noun
62900	132135	शुद्धि_9	requital_4	noun
62901	132137	शुद्धिकरण˚-कारक_1	purifying_5	adj
62902	132138	शुद्धिकरण˚-कारक_2	correcting_2	adj
62903	132139	शुद्धिकरण˚-कारक_3	corrector_1	adj
62904	132143	शुद्धिवादी_1	purist_1	noun
62905	132145	सुबहा_1	doubt_12	noun
62906	132146	सुबहा_2	suspicion_7	noun
62907	132148	शुभ_3	lucky_2	adj
62908	132151	शुभ_4	handsome_9	adj
62909	132152	शुभ_5	beautiful_18	adj
62910	132153	शुभ_6	m_442	adj
62911	132156	शुभकर_1	auspicious_11	adj
62912	132157	शुभकर_2	lucky_3	adj
62913	132159	शुभ-चिंतक_2	wellwisher_4	noun
62914	132161	शुभद_1	auspicious_12	adj
62915	132162	शुभद_2	1_186	adj
62916	132167	शुभागमन_2	welcome!_1	noun
62917	132173	शुभेच्छु_1	wellwishing_2	adj
62918	132174	शुभेच्छु_2	wellwisher_5	adj
62919	132176	शुभैषी_1	wellwishing_3	adj
62920	132177	शुभैषी_2	wellwisher_6	noun
62921	132179	शुभ्र_4	bright_32	adj
62922	132180	शुभ्र_5	white_9	adj
62923	132181	शुभ्रता_1	radiance_25	noun
62924	132183	शुमार_6	counting_4	noun
62925	132184	शुमार_7	number_9	noun
62926	132185	शुमार_8	amount_6	noun
62927	132186	शुमार_9	regard_22	noun
62928	132187	शुमार_10	account_29	noun
62929	132188	शुमार_11	estimation_4	noun
62930	132189	शुमार+~+कर_1	count_4	verb
62931	132190	शुमार+~+कर_2	reckon_1	verb
62932	132191	शुमार+~+कर_3	calculate_8	verb
62933	132192	शुमार+~+कर_4	include_8	verb
62934	132193	शुमार+~+बाँध_1	estimate_21	verb
62935	132197	शुमाल_1	north_1	noun
62936	132199	शुरुआत_2	pl_45	noun
62937	132204	शुरू+~+कर_1	begin_19	verb
62938	132205	शुरू+~+कर_2	start_14	verb
62939	132210	शुरू+~+हो_1	begin_20	verb
62940	132211	शुरू+~+हो_2	start_15	verb
62941	132214	शुल्क_5	due_7	noun
62942	132215	शुल्क_6	payment_8	noun
62943	132216	शुल्क_7	tariff_3	noun
62944	132222	शुष्क_8	shrivelled_3	adj
62945	132226	शुष्क_9	unemotional_1	adj
62946	132228	शुष्क_10	dull_20	adj
62947	132229	शुष्कता_1	dryness_5	noun
62948	132231	शूक-_1	awn_2	noun
62949	132232	शूक-_2	beard_5	noun
62950	132233	शूक-_3	bristle_2	noun
62951	132237	शूकरी_1	sow_6	noun
62952	132242	शून्य_3	vo_2	adj
62953	132243	शून्य_4	unthinking_1	adj
62954	132244	शून्य_5	mindless_1	adj
62955	132245	शून्य_6	nothingness_1	adj
62956	132247	शून्य_7	vacuum_1	adj
62957	132248	शून्य_8	zero_3	adj
62958	132252	शून्य+सून्यवाद˚ई_1	atheist_2	noun
62959	132253	शून्य+सून्यवाद˚ई_2	nihilist_1	noun
62960	132254	शून्य+सून्यवाद˚ई_3	Buddhist_1	noun
62961	132256	शून्यता_2	nonexistence_5	noun
62962	132257	शून्यता_3	unreality_2	noun
62963	132259	शून्यत्व_1	emptiness_6	noun
62964	132262	शूर_8	warrior_11	noun
62965	132263	शूर_9	champion_4	noun
62966	132264	शूर-वीर_1	valiant_2	adj
62967	132265	शूर-वीर_2	hero_10	adj
62968	132267	शूर-वीर˚ई_1	valour_6	noun
62969	132270	शूरता_1	heroic_3	noun
62970	132271	शूरता_2	hero_11	noun
62971	132272	शूरताधारी_1	m_443	adj
62972	132275	शूर्पनखा_1	f_382	noun
62973	132278	शूल_5	stake_16	noun
62974	132279	शूल_6	spike_9	noun
62975	132283	शूल_7	pangs_4	noun
62976	132284	शूल_8	distress_58	noun
62977	132289	शूली_1	see_225	adj
62978	132290	शृंखल_1	chain_8	noun
62979	132292	शृंखल_2	fetter_11	noun
62980	132298	शृंखलाबद्ध_1	chained_2	adj
62981	132300	शृंखलाबद्ध_2	consecutive_1	adj
62982	132301	शृखलित_1	linked_1	adj
62983	132302	शृंग_1	horn_7	noun
62984	132303	शृंग_2	summit_13	noun
62985	132304	शृंग_3	peak_8	noun
62986	132306	शृंगार_2	love_26	noun
62987	132308	शृंगार_3	dress_9	noun
62988	132309	शृंगार_4	finery_6	noun
62989	132310	शृंगार_5	makeup_2	noun
62990	132311	शृंगार_6	toilet_1	noun
62991	132312	शृंगार_7	array_3	noun
62992	132318	शृंगार-रस_1	3_60	noun
62993	132319	शृंगारिक_1	3_61	adj
62994	132320	शृंगारिक_2	decked_1	adj
62995	132321	शृंगारिक_3	arrayed_2	adj
62996	132322	शृंगारिकता_1	eroticism_1	noun
62997	132324	शृंगारी_1	erotic_3	adj
62998	132326	शृंगारी_2	amorous_5	adj
62999	132328	शृगाल_1	jackal_5	noun
63000	132330	शृगाल_2	villain_22	noun
63001	132331	शृंगी_1	horned_3	adj
63002	132332	शृंगी_2	crested_7	adj
63003	132333	शृंगी_3	peaked_3	adj
63004	132337	शेख़_1	elder_8	noun
63005	132344	शेख़-चिल्ली_1	jester_4	noun
63006	132347	शेखर_1	crest_16	noun
63007	132348	शेखर_2	garland_7	noun
63008	132349	शेखर_3	crown_6	noun
63009	132350	शेखर_4	summit_14	noun
63010	132351	शेख़ी_1	boasting_8	noun
63011	132352	शेख़ी_2	arrogance_20	noun
63012	132353	शेख़ी_3	bravado_3	noun
63013	132354	शेख़ी_4	boast_22	noun
